0.334
0.231
0.923
0.842
1.909
0.234
1.004
0.678
0.586
0.743
0.331
0.671
0.402
1.613
0.326
0.476
0.345
0.352
0.217
0.257
0.35
0.316
0.358
0.239
1.553
1.83
0.317
0.28
0.264
0.471
1.657
0.486
2.064
0.879
0.293
0.434
0.748
0.566
0.61
0.476
0.299
0.274
0.829
0.788
1.305
2.026
0.915
0.237
0.783
0.919
