1.872
2.646
2.582
0.808
1.558
2.547
2.671
2.568
1.757
2.52
0.5
0.485
2.537
0.594
0.622
1.019
2.607
2.678
3.05
2.659
0.767
2.646
2.505
2.641
2.5
0.856
0.865
2.614
1.008
2.102
2.629
2.661
2.511
2.605
0.816
0.807
2.555
2.679
2.621
2.789
2.528
2.487
2.652
2.71
1.165
2.549
2.699
2.506
2.458
0.571
