1.01
0.435
0.773
0.486
0.575
0.977
0.085
0.38
0.002
0.64
0.925
1.092
0.427
0.15
0.931
0.636
1.15
0.845
0.313
0.161
1.072
0.25
0.498
0.335
0.051
0.873
1.02
0.692
0.749
1.098
1.069
0.834
0.398
0.498
1.177
0.45
0.876
0.85
0.914
1.196
1.038
0.362
0.915
0.9
1.173
0.765
0.213
0.121
0.754
1.04
