3.071
3.174
3.045
3.159
3.266
2.406
0.563
2.346
2.879
3.184
3.039
2.174
3.166
3.19
3.21
3.02
3.109
2.281
2.162
3.095
3.144
3.136
3.149
3.225
2.277
3.127
2.982
3.164
3.186
3.168
3.039
3.213
3.17
1.293
0.161
3.256
0.709
3.084
3.224
3.086
3.09
0.359
3.193
3.31
3.129
3.101
3.126
1.132
3.103
3.098
