2.367
2.362
0.672
0.74
2.151
2.47
0.896
2.262
0.918
0.828
0.812
2.52
2.361
1.134
1.827
1.709
1.99
0.839
0.77
3.299
2.334
0.808
0.922
2.173
0.467
0.477
0.755
2.1
0.999
0.355
2.859
1.596
0.775
2.298
2.296
0.506
2.27
0.84
2.188
3.06
0.783
1.029
1.156
1.209
0.847
2.565
0.339
1.018
2.085
1.681
