2.052
0.291
0.801
0.83
0.538
0.811
2.051
0.299
1.586
1.71
0.935
0.924
2.451
2.437
1.831
0.381
0.808
0.668
2.441
2.529
0.772
0.876
0.486
1.658
0.66
1.087
0.708
1.548
0.438
1.156
0.805
0.169
0.486
0.496
0.504
0.35
0.527
0.309
2.381
1.73
1.964
0.393
0.441
0.83
0.389
0.252
1.652
2.188
2.175
0.804
