0.446
0.819
0.161
0.616
0.317
1.298
1.481
0.259
0.436
0.18
0.301
0.817
0.912
0.237
0.183
0.217
0.163
1.185
0.178
0.249
0.272
0.268
0.115
1.147
0.538
0.229
0.321
0.208
0.111
0.256
0.692
0.141
0.755
0.191
0.227
1.613
0.476
0.854
0.915
1.461
0.42
0.61
0.197
0.791
0.253
0.229
0.655
1.049
1.235
0.254
