0.624
0.439
0.633
0.727
3.219
0.622
0.529
0.46
1.182
0.759
2.753
0.622
1.788
0.643
0.749
0.773
1.718
0.453
0.78
0.364
1.774
0.422
0.495
2.774
0.647
0.976
1.847
0.634
1.912
0.8
0.472
1.489
0.447
0.675
0.428
1.13
0.495
1.896
0.437
0.427
2.912
0.703
0.887
0.885
1.153
0.647
0.61
0.622
2.104
3.087
