0.753
0.8
1.517
1.069
1.105
0.781
0.773
2.869
1.157
0.982
0.855
1.299
2.298
0.757
0.898
1.396
0.352
0.292
0.321
2.514
1.143
0.613
0.817
0.785
0.969
0.617
1.213
0.65
2.836
0.696
0.393
0.829
0.415
0.82
0.79
0.853
1.315
0.367
0.707
0.423
2.863
0.495
1.595
0.286
1.254
0.26
1.11
1.3
1.009
1.998
